starttime	seconds	ctime	dtime	ttime	wait
Thu Feb 06 23:07:22 2014	1391746042	0	3881	3881	3880
Thu Feb 06 23:06:28 2014	1391745988	0	3883	3883	3883
Thu Feb 06 23:07:01 2014	1391746021	0	3883	3883	3883
Thu Feb 06 23:06:32 2014	1391745992	0	3885	3885	3885
Thu Feb 06 23:07:29 2014	1391746049	0	3888	3888	3888
Thu Feb 06 23:07:15 2014	1391746035	0	3889	3889	3889
Thu Feb 06 23:07:50 2014	1391746070	0	3891	3891	3890
Thu Feb 06 23:06:52 2014	1391746012	0	3892	3892	3892
Thu Feb 06 23:07:06 2014	1391746026	0	3893	3893	3893
Thu Feb 06 23:07:46 2014	1391746066	0	3893	3893	3893
Thu Feb 06 23:07:15 2014	1391746035	0	3893	3893	3893
Thu Feb 06 23:07:26 2014	1391746046	0	3896	3896	3896
Thu Feb 06 23:07:06 2014	1391746026	0	3896	3896	3896
Thu Feb 06 23:07:18 2014	1391746038	0	3898	3898	3898
Thu Feb 06 23:07:32 2014	1391746052	0	3899	3899	3899
Thu Feb 06 23:06:20 2014	1391745980	0	3899	3899	3899
Thu Feb 06 23:07:26 2014	1391746046	0	3900	3900	3900
Thu Feb 06 23:06:40 2014	1391746000	0	3901	3901	3901
Thu Feb 06 23:06:32 2014	1391745992	0	3901	3901	3901
Thu Feb 06 23:07:18 2014	1391746038	0	3902	3902	3902
Thu Feb 06 23:06:32 2014	1391745992	0	3903	3903	3903
Thu Feb 06 23:07:39 2014	1391746059	0	3905	3905	3905
Thu Feb 06 23:06:09 2014	1391745969	0	3906	3906	3906
Thu Feb 06 23:06:21 2014	1391745981	0	3909	3909	3909
Thu Feb 06 23:06:52 2014	1391746012	0	3910	3910	3910
Thu Feb 06 23:07:29 2014	1391746049	0	3910	3910	3910
Thu Feb 06 23:07:46 2014	1391746066	0	3911	3911	3911
Thu Feb 06 23:07:01 2014	1391746021	0	3911	3911	3911
Thu Feb 06 23:06:38 2014	1391745998	0	3913	3913	3913
Thu Feb 06 23:07:39 2014	1391746059	0	3914	3914	3914
Thu Feb 06 23:07:15 2014	1391746035	0	3914	3914	3914
Thu Feb 06 23:07:14 2014	1391746034	0	3917	3917	3917
Thu Feb 06 23:06:27 2014	1391745987	0	3917	3917	3917
Thu Feb 06 23:07:50 2014	1391746070	0	3918	3918	3918
Thu Feb 06 23:07:19 2014	1391746039	0	3918	3918	3918
Thu Feb 06 23:06:09 2014	1391745969	0	3921	3921	3921
Thu Feb 06 23:07:25 2014	1391746045	0	3921	3921	3921
Thu Feb 06 23:07:22 2014	1391746042	0	3923	3923	3923
Thu Feb 06 23:07:15 2014	1391746035	0	3924	3924	3924
Thu Feb 06 23:07:29 2014	1391746049	0	3926	3926	3925
Thu Feb 06 23:07:19 2014	1391746039	0	3926	3926	3925
Thu Feb 06 23:06:21 2014	1391745981	0	3928	3928	3928
Thu Feb 06 23:06:39 2014	1391745999	0	3933	3933	3933
Thu Feb 06 23:07:52 2014	1391746072	0	3936	3936	3935
Thu Feb 06 23:07:46 2014	1391746066	0	3937	3937	3937
Thu Feb 06 23:07:21 2014	1391746041	0	3939	3939	3939
Thu Feb 06 23:07:32 2014	1391746052	0	3940	3940	3940
Thu Feb 06 23:07:22 2014	1391746042	0	3943	3943	3943
Thu Feb 06 23:07:19 2014	1391746039	0	3944	3944	3943
Thu Feb 06 23:07:39 2014	1391746059	0	3944	3944	3943
Thu Feb 06 23:07:50 2014	1391746070	0	3944	3944	3944
Thu Feb 06 23:07:38 2014	1391746058	0	3944	3944	3944
Thu Feb 06 23:07:49 2014	1391746069	0	3945	3945	3945
Thu Feb 06 23:07:06 2014	1391746026	0	3947	3947	3947
Thu Feb 06 23:07:26 2014	1391746046	0	3948	3948	3948
Thu Feb 06 23:06:49 2014	1391746009	0	3949	3949	3948
Thu Feb 06 23:06:12 2014	1391745972	0	3949	3949	3949
Thu Feb 06 23:06:44 2014	1391746004	0	3950	3950	3950
Thu Feb 06 23:07:19 2014	1391746039	0	3951	3951	3950
Thu Feb 06 23:07:22 2014	1391746042	0	3951	3951	3951
Thu Feb 06 23:07:18 2014	1391746038	0	3953	3953	3953
Thu Feb 06 23:07:01 2014	1391746021	0	3953	3953	3953
Thu Feb 06 23:06:21 2014	1391745981	0	3955	3955	3955
Thu Feb 06 23:07:15 2014	1391746035	0	3958	3958	3958
Thu Feb 06 23:07:29 2014	1391746049	0	3959	3959	3959
Thu Feb 06 23:07:50 2014	1391746070	0	3961	3961	3961
Thu Feb 06 23:06:36 2014	1391745996	0	3962	3962	3962
Thu Feb 06 23:07:39 2014	1391746059	0	3963	3963	3963
Thu Feb 06 23:07:42 2014	1391746062	0	3965	3965	3964
Thu Feb 06 23:06:25 2014	1391745985	0	3968	3968	3968
